case_id,run_id,Qtotal_generated_W,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,Qremoved_total_W,residual_W,residual_percent,status,notes
RUN008_CASE_014,SOLID_ONLY_RISK_125_RUN008,54.5637324,61.7167057,-67.3976873,62.4005365,56.7195549,-2.15582254,-3.95101736,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_015,SOLID_ONLY_RISK_125_RUN008,74.6652038,70.5555514,-59.1047792,65.6442819,77.0950541,-2.42985029,-3.25432754,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_016,SOLID_ONLY_RISK_125_RUN008,15.2553774,50.8779322,-98.8461604,65.0750399,17.1068117,-1.85143427,-12.1362731,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_017,SOLID_ONLY_RISK_125_RUN008,25.3520503,55.2415629,-94.5870733,66.7121415,27.3666311,-2.01458081,-7.94642165,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_018,SOLID_ONLY_RISK_125_RUN008,38.6141486,60.9879653,-89.9875367,68.9738122,39.9742407,-1.36009208,-3.52226354,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_019,SOLID_ONLY_RISK_125_RUN008,55.2834438,68.2671958,-83.0667186,71.6353950,56.8358722,-1.55242846,-2.80812546,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_020,SOLID_ONLY_RISK_125_RUN008,75.6753486,77.2390354,-73.6647350,74.7509432,78.3252436,-2.64989501,-3.50166211,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_021,SOLID_ONLY_RISK_125_RUN008,15.4322709,57.2528152,-113.772039,74.0537175,17.5344941,-2.10222315,-13.6222540,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_022,SOLID_ONLY_RISK_125_RUN008,25.6690684,61.6687341,-109.461359,75.7181785,27.9255538,-2.25648545,-8.79067919,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_023,SOLID_ONLY_RISK_125_RUN008,39.1174874,67.4915436,-103.753688,77.8748368,41.6126924,-2.49520498,-6.37874552,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_024,SOLID_ONLY_RISK_125_RUN008,56.0111529,74.8417501,-97.8486181,80.7278105,57.7209425,-1.70978955,-3.05258768,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_025,SOLID_ONLY_RISK_125_RUN008,76.6842044,83.9202484,-88.1949897,83.8610371,79.5862959,-2.90209147,-3.78447099,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_026,SOLID_ONLY_RISK_125_RUN008,15.2956849,32.1030166,-54.5666425,38.2950767,15.8314508,-0.535765872,-3.50272561,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_027,SOLID_ONLY_RISK_125_RUN008,25.4300374,36.6041003,-50.2326286,39.8829032,26.2543749,-0.824337502,-3.24158981,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_028,SOLID_ONLY_RISK_125_RUN008,38.7533111,42.5526648,-44.8038271,41.9992544,39.7480921,-0.994781024,-2.56695750,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_029,SOLID_ONLY_RISK_125_RUN008,55.5083277,50.0794197,-37.3801568,44.5735486,57.2728115,-1.76448381,-3.17877314,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_030,SOLID_ONLY_RISK_125_RUN008,75.9943046,59.2881787,-28.8728563,47.8506534,78.2659757,-2.27167109,-2.98926492,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_031,SOLID_ONLY_RISK_125_RUN008,15.4731890,38.4888388,-68.8253029,47.1862188,16.8497547,-1.37656565,-8.89645730,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_032,SOLID_ONLY_RISK_125_RUN008,25.7459674,43.0278047,-65.2891221,48.9232641,26.6619467,-0.915979319,-3.55775841,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_033,SOLID_ONLY_RISK_125_RUN008,39.2521306,49.0408003,-59.6908260,51.0483752,40.3983495,-1.14621884,-2.92014425,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_034,SOLID_ONLY_RISK_125_RUN008,56.2385240,56.6558700,-52.0753442,53.6330919,58.2136178,-1.97509384,-3.51199444,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_035,SOLID_ONLY_RISK_125_RUN008,77.0069335,65.9734980,-43.5482357,56.9570670,79.3823293,-2.37539579,-3.08465183,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_036,SOLID_ONLY_RISK_125_RUN008,15.6500881,44.8642530,-83.7581811,56.1661013,17.2721732,-1.62208514,-10.3647030,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_037,SOLID_ONLY_RISK_125_RUN008,26.0643180,49.4648979,-79.4139977,57.8295001,27.8804002,-1.81608222,-6.96769514,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_038,SOLID_ONLY_RISK_125_RUN008,39.7504893,55.5287339,-74.5922647,60.1088871,41.0453563,-1.29486697,-3.25748688,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_039,SOLID_ONLY_RISK_125_RUN008,56.9673171,63.2294733,-66.7270214,62.6982471,59.2006989,-2.23338183,-3.92046168,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_040,SOLID_ONLY_RISK_125_RUN008,78.0184781,72.6587833,-58.1603392,66.0622240,80.5606681,-2.54219000,-3.25844603,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_041,SOLID_ONLY_RISK_125_RUN008,15.8269857,51.2393690,-98.6870066,65.1452043,17.6975667,-1.87058099,-11.8189340,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_042,SOLID_ONLY_RISK_125_RUN008,26.3812127,55.8914624,-94.2946692,66.8379949,28.4347881,-2.05357541,-7.78423431,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_043,SOLID_ONLY_RISK_125_RUN008,40.2491101,62.0189566,-89.5279139,69.1761871,41.6672297,-1.41811960,-3.52335642,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_044,SOLID_ONLY_RISK_125_RUN008,57.6951205,69.8010432,-81.3637933,71.7705847,60.2078346,-2.51271410,-4.35515878,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_045,SOLID_ONLY_RISK_125_RUN008,79.0287292,79.3423540,-72.7242297,75.1687466,81.7868709,-2.75814170,-3.49004941,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_046,SOLID_ONLY_RISK_125_RUN008,16.0038793,57.6142446,-113.613466,74.1239125,18.1246906,-2.12081131,-13.2518576,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_047,SOLID_ONLY_RISK_125_RUN008,26.6982134,62.3184980,-109.170149,75.8442457,28.9925948,-2.29438139,-8.59376374,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_048,SOLID_ONLY_RISK_125_RUN008,40.7525028,68.5225774,-103.287203,78.0744053,43.3097798,-2.55727703,-6.27514105,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_049,SOLID_ONLY_RISK_125_RUN008,58.4143088,76.3531817,-97.1810985,81.0283493,60.2004325,-1.78612364,-3.05768172,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_050,SOLID_ONLY_RISK_125_RUN008,80.0376994,86.0237450,-87.2561158,84.2784994,83.0461286,-3.00842923,-3.75876525,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_051,SOLID_ONLY_RISK_125_RUN008,17.0104922,33.1875499,-54.0744986,38.5057103,17.6187615,-0.608269327,-3.57584790,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_052,SOLID_ONLY_RISK_125_RUN008,28.5177708,38.5560862,-49.3713893,40.2646027,29.4492996,-0.931528794,-3.26648531,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_053,SOLID_ONLY_RISK_125_RUN008,43.6630190,45.6695272,-42.8499169,42.5037558,45.3233661,-1.66034706,-3.80263916,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_054,SOLID_ONLY_RISK_125_RUN008,62.7185477,54.6169858,-35.3554313,45.4691888,64.7307433,-2.01219556,-3.20829424,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_055,SOLID_ONLY_RISK_125_RUN008,86.0561571,65.5759937,-26.7483722,49.0691513,87.8967727,-1.84061567,-2.13885413,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_056,SOLID_ONLY_RISK_125_RUN008,17.1880255,39.5734344,-68.3421720,47.3963042,18.6275666,-1.43954112,-8.37525590,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_057,SOLID_ONLY_RISK_125_RUN008,28.8335806,44.9788096,-64.4143844,49.3034800,29.8679052,-1.03432460,-3.58722217,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_058,SOLID_ONLY_RISK_125_RUN008,44.1570556,52.1342931,-58.3306122,51.6591612,45.4628422,-1.30578660,-2.95714146,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_059,SOLID_ONLY_RISK_125_RUN008,63.4489906,61.1934594,-50.0647181,54.5282568,65.6569981,-2.20800746,-3.47997255,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_060,SOLID_ONLY_RISK_125_RUN008,87.0664042,72.2832685,-40.6943029,58.2114440,89.8004096,-2.73400537,-3.14013814,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_061,SOLID_ONLY_RISK_125_RUN008,17.3649170,45.9486813,-83.2780227,56.3764828,19.0471414,-1.68222445,-9.68748917,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_062,SOLID_ONLY_RISK_125_RUN008,29.1519339,51.4155923,-78.5349661,58.2065253,31.0871515,-1.93521760,-6.63838496,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_063,SOLID_ONLY_RISK_125_RUN008,44.6554694,58.6222625,-73.2267666,60.7181115,46.1136074,-1.45813801,-3.26530665,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_064,SOLID_ONLY_RISK_125_RUN008,64.1780360,67.7675210,-64.7207468,63.5921239,66.6388981,-2.46086209,-3.83443035,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_065,SOLID_ONLY_RISK_125_RUN008,88.0782357,78.9682875,-55.3271637,67.3167307,90.9578546,-2.87961891,-3.26938759,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_066,SOLID_ONLY_RISK_125_RUN008,17.5418124,52.3237238,-98.2091157,65.3557435,19.4703516,-1.92853915,-10.9939561,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_067,SOLID_ONLY_RISK_125_RUN008,29.4687301,57.8414078,-93.4178608,67.2157626,31.6393096,-2.17057944,-7.36570403,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_068,SOLID_ONLY_RISK_125_RUN008,45.1584411,65.1264201,-87.1084720,69.6281928,47.6461408,-2.48769971,-5.50882548,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_069,SOLID_ONLY_RISK_125_RUN008,64.9060327,74.3394975,-79.3540012,72.6624380,67.6479344,-2.74190170,-4.22441734,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_070,SOLID_ONLY_RISK_125_RUN008,89.0888124,85.6520819,-69.9054830,76.4228965,92.1694954,-3.08068294,-3.45799080,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_071,SOLID_ONLY_RISK_125_RUN008,17.7187059,58.6985666,-113.137325,74.3345410,19.8957827,-2.17707678,-12.2868836,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_072,SOLID_ONLY_RISK_125_RUN008,29.7856718,64.2679895,-108.296347,76.2226066,32.1942492,-2.40857741,-8.08636255,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_073,SOLID_ONLY_RISK_125_RUN008,45.6576300,71.6160884,-101.892557,78.6740532,48.3975843,-2.73995430,-6.00108745,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_074,SOLID_ONLY_RISK_125_RUN008,65.6335076,80.9107148,-93.9858562,81.7387061,68.6635648,-3.03005724,-4.61663159,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_075,SOLID_ONLY_RISK_125_RUN008,90.0981208,92.3339578,-84.4450263,85.5317563,93.4206878,-3.32256702,-3.68772066,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_076,SOLID_ONLY_RISK_125_RUN008,19.8685337,34.9954507,-53.2560630,38.8569241,20.5963119,-0.727778196,-3.66296883,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_077,SOLID_ONLY_RISK_125_RUN008,33.6639963,41.8091583,-47.9374672,40.9003855,34.7720766,-1.10808034,-3.29158882,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_078,SOLID_ONLY_RISK_125_RUN008,51.8388776,50.8290041,-40.5899398,43.5145119,53.7535762,-1.91469862,-3.69355725,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_079,SOLID_ONLY_RISK_125_RUN008,74.7354111,62.1791012,-31.9745870,46.9629016,77.1674158,-2.43200468,-3.25415307,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_080,SOLID_ONLY_RISK_125_RUN008,102.821260,76.0908057,-22.0055704,51.1585045,105.243740,-2.42247942,-2.35601023,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_081,SOLID_ONLY_RISK_125_RUN008,20.0461032,41.3813667,-67.5364851,47.7466432,21.5915249,-1.54542168,-7.70933715,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_082,SOLID_ONLY_RISK_125_RUN008,33.9796524,48.2306640,-62.9616050,49.9375929,35.2066518,-1.22699935,-3.61098265,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_083,SOLID_ONLY_RISK_125_RUN008,52.3375775,57.3144072,-55.3257373,52.5466517,54.5353216,-2.19774413,-4.19917053,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_084,SOLID_ONLY_RISK_125_RUN008,75.4663013,68.7554800,-46.7145681,56.0214127,78.0623246,-2.59602326,-3.43997680,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_085,SOLID_ONLY_RISK_125_RUN008,103.834231,82.7758153,-36.7820891,60.2601069,106.253833,-2.41960190,-2.33025455,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_086,SOLID_ONLY_RISK_125_RUN008,20.2229756,47.7562587,-82.4767571,56.7273021,22.0068036,-1.78382807,-8.82079922,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_087,SOLID_ONLY_RISK_125_RUN008,34.2980625,54.6674809,-77.0754775,58.8359406,36.4279441,-2.12988154,-6.20991795,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_088,SOLID_ONLY_RISK_125_RUN008,52.8358084,63.7989845,-70.0597475,61.5868094,55.3260465,-2.49023809,-4.71316360,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_089,SOLID_ONLY_RISK_125_RUN008,76.1957901,75.3301753,-61.3868872,65.0835563,79.0268445,-2.83105434,-3.71549969,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_090,SOLID_ONLY_RISK_125_RUN008,104.844194,89.4833851,-50.5962351,69.4087853,108.295935,-3.45174169,-3.29225833,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_091,SOLID_ONLY_RISK_125_RUN008,20.3998636,54.1311283,-97.4114456,65.7068152,22.4264979,-2.02663426,-9.93454808,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_092,SOLID_ONLY_RISK_125_RUN008,34.6146836,61.0920227,-91.9589479,67.8461292,36.9792041,-2.36452050,-6.83097535,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_093,SOLID_ONLY_RISK_125_RUN008,53.3342049,70.2848362,-84.8123309,70.6310561,56.1035614,-2.76935651,-5.19245860,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_094,SOLID_ONLY_RISK_125_RUN008,76.9241210,81.9028124,-76.0220011,74.1512765,80.0320879,-3.10796684,-4.04030205,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_095,SOLID_ONLY_RISK_125_RUN008,105.855353,96.1674658,-65.2054325,78.5146005,109.476634,-3.62128034,-3.42097043,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_096,SOLID_ONLY_RISK_125_RUN008,20.5767546,60.5058835,-112.342526,74.6857498,22.8491078,-2.27235320,-11.0433022,INVALID_CASE,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_097,SOLID_ONLY_RISK_125_RUN008,34.9315095,67.5177497,-106.840463,76.8538069,37.5310937,-2.59958419,-7.44194633,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_098,SOLID_ONLY_RISK_125_RUN008,53.8330424,76.7728363,-99.5834765,79.6761358,56.8654957,-3.03245326,-5.63307055,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_099,SOLID_ONLY_RISK_125_RUN008,77.6517462,88.4742484,-90.6452589,83.2245565,81.0535460,-3.40179975,-4.38084128,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_100,SOLID_ONLY_RISK_125_RUN008,106.865256,102.850062,-79.7661597,87.6223211,110.706223,-3.84096766,-3.59421557,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_101,SOLID_ONLY_RISK_125_RUN008,25.5856249,38.6252028,-50.9725574,39.4632744,27.1159198,-1.53029488,-5.98107292,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_102,SOLID_ONLY_RISK_125_RUN008,43.9593793,48.3361225,-44.4865901,42.0685503,45.9180827,-1.95870336,-4.45571206,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_103,SOLID_ONLY_RISK_125_RUN008,68.1903305,61.1464534,-36.0674700,45.5386994,70.6176828,-2.42735230,-3.55967229,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_104,SOLID_ONLY_RISK_125_RUN008,98.7697341,77.2788927,-25.8783158,49.9170393,101.317616,-2.54788209,-2.57961826,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
