case_id,run_id,load_multiplier_pu,current_A,oil_temperature_C,air_temperature_C,contact_resistance_multiplier_pu,voltage_multiplier_pu,tan_delta_multiplier_pu,rip_aging_conductivity_multiplier_pu,pollution_multiplier_pu,source_model,notes
RUN008_CASE_030,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,65.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_031,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,75.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_032,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,75.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_033,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,75.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_034,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,75.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_035,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,75.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_036,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_037,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_038,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_039,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_040,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,85.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_041,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_042,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_043,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_044,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_045,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,95.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_046,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_047,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_048,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_049,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_050,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,105.000000,25.000000,2.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_051,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_052,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_053,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_054,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_055,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,65.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_056,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_057,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_058,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_059,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_060,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,75.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_061,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_062,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_063,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_064,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_065,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,85.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_066,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_067,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_068,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_069,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_070,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,95.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_071,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_072,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_073,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_074,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_075,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,105.000000,25.000000,5.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_076,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_077,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_078,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_079,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_080,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,65.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_081,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_082,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_083,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_084,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_085,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,75.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_086,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_087,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_088,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_089,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_090,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,85.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_091,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_092,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_093,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_094,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_095,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,95.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_096,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_097,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_098,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_099,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_100,SOLID_ONLY_RISK_125_RUN008,1.400000,1750.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_101,SOLID_ONLY_RISK_125_RUN008,0.600000,750.000000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_102,SOLID_ONLY_RISK_125_RUN008,0.800000,1000.00000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_103,SOLID_ONLY_RISK_125_RUN008,1.000000,1250.00000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
RUN008_CASE_104,SOLID_ONLY_RISK_125_RUN008,1.200000,1500.00000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,approximate_Qdielectric_ref,"source-fixed by-ID solid-only thermal diagnostic risk scan; not full electro-thermal coupling"
